tweet_Id,text,name,screen_name,UTC,created_at,favorites,retweet_count,language,client,tweet_type,urls,hashtags,mentions,media_type,media_urls,,,
1.23E+18,"@CharlieWood_ATX Alexa, disconnect Brad",Brad Feld,bfeld,2020-02-08T15:39:51.000Z,Sat Feb 08 15:39:51 +0000 2020,2,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1.23E+18,"RT @BabsonEship : Are you joining us today for our fireside chat with venture capitalist, entrepreneur, and author Brad Feld (@bfeld)?

5 p.m. in Winn Auditorium. Walk-ins are welcome. Details » https://t.co/zqEKJurbhQ https://t.co/srBHvSCi0E",Brad Feld,bfeld,2020-02-06T16:39:56.000Z,Thu Feb 06 16:39:56 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://blankbradfeld.eventbrite.com/ ,0,1,photo,https://pbs.twimg.com/media/EQGryPPWsAAVJzr.jpg,,,
1.23E+18,Feld Thoughts:  The Coronavirus Impact on Hardware Startups https://t.co/3J09eucHmW,Brad Feld,bfeld,2020-02-06T13:06:24.000Z,Thu Feb 06 13:06:24 +0000 2020,3,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/Lns3Qe ,0,0,,,,,
1.23E+18,Show Spotlight: Techstars' Give First - Marketing Showrunners https://t.co/KWXdrQlQdV #givefirst @techstars https://t.co/ZWdH0RX5cN,Brad Feld,bfeld,2020-02-05T13:19:42.000Z,Wed Feb 05 13:19:42 +0000 2020,8,4,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2tBwWb6 ,1,1,photo,https://pbs.twimg.com/media/EQA9KAYW4AA899p.jpg,,,
1.23E+18,Feld Thoughts:  New Podcast – Funding Frequency https://t.co/9jZEVd7ylL,Brad Feld,bfeld,2020-02-05T12:40:06.000Z,Wed Feb 05 12:40:06 +0000 2020,5,3,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/sSTj5B ,0,0,,,,,
1.22E+18,RT @collinrwest : We just published a 25-page report that shows the power of ethnic diversity across startups and VC fund managers. Here are the key takeaways: https://t.co/cefRwwIf47 #Diversity @KauffmanFellows @KauffmanFDN https://t.co/FbCB4r9JoV,Brad Feld,bfeld,2020-02-04T18:57:16.000Z,Tue Feb 04 18:57:16 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.kauffmanfellows.org/journal_posts/the-pipeline-myth-ethnicity-fund-managers ,1,2,photo,https://pbs.twimg.com/media/EP87TZ4WkAA9rhY.jpg,,,
1.22E+18,MIT's 'smart surface' could improve your WiFi signal tenfold https://t.co/9OB6BmUpDi,Brad Feld,bfeld,2020-02-04T17:51:01.000Z,Tue Feb 04 17:51:01 +0000 2020,7,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/3bkyyqK ,0,0,,,,,
1.22E+18,"Feld Thoughts:  Book: Yes, You Can Do This! How Women Start Up, Scale Up, and Build The… https://t.co/bs1BOifF9z",Brad Feld,bfeld,2020-02-04T12:16:05.000Z,Tue Feb 04 12:16:05 +0000 2020,18,5,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/ozz5Ds ,0,0,,,,,
1.22E+18,BEN Colorado Establishes as an Independent Nonprofit | Silicon Flatirons https://t.co/6i1qbWcOeU,Brad Feld,bfeld,2020-02-03T21:08:00.000Z,Mon Feb 03 21:08:00 +0000 2020,1,1,fr,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2OqhK7J ,0,0,,,,,
1.22E+18,Feld Thoughts:  Book: Walking: One Step at a Time https://t.co/MjAxPz9wUq,Brad Feld,bfeld,2020-02-03T12:48:06.000Z,Mon Feb 03 12:48:06 +0000 2020,4,1,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/6Avbcb ,0,0,,,,,
1.22E+18,Here's what @iancr and I submitted earlier today on 02/02/2020 https://t.co/eF6vtk2Itx,Brad Feld,bfeld,2020-02-03T01:41:05.000Z,Mon Feb 03 01:41:05 +0000 2020,17,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,photo,https://pbs.twimg.com/media/EP0KENQXkAQ6xi9.jpg,,,
1.22E+18,Keynes was wrong. Gen Z will have it worse. https://t.co/zOtaqSGaJv https://t.co/zJ5c1NfSyt,Brad Feld,bfeld,2020-02-02T18:36:20.000Z,Sun Feb 02 18:36:20 +0000 2020,15,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2Psvlfy ,0,0,photo,https://pbs.twimg.com/media/EPyo2xeXsAAFcY4.jpg,,,
1.22E+18,Amazon reveals new details about its federal tax bill in shot across the bow at critics https://t.co/fihzlR7hcr,Brad Feld,bfeld,2020-02-02T17:51:01.000Z,Sun Feb 02 17:51:01 +0000 2020,5,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2S5jcgV ,0,0,,,,,
1.22E+18,The color of today https://t.co/hKettQjzw5,Brad Feld,bfeld,2020-02-02T16:16:29.000Z,Sun Feb 02 16:16:29 +0000 2020,10,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EPyI1tvXsAAdCvk.jpg,,,
1.22E+18,"Calling #startups raising a Seed/Pre-Seed round! Apply to pitch #Colorado's most active #angels &amp; #VCs at Seed Angel Forum on March 3 (applications close on 2/10), apply at: https://t.co/zptavhYyjn. Learn more about @seedangel_co at: https://t.co/ykRwlXP2YJ",Brad Feld,bfeld,2020-01-31T23:58:36.000Z,Fri Jan 31 23:58:36 +0000 2020,19,4,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://bit.ly/applybsaf20 http://Seedangel.co ,4,1,,,,,
1.22E+18,You Aren't Communicating Nearly Enough https://t.co/qrm7f7z3Bl - @glowforge @michaelnatkin https://t.co/5A4Mxrf5EL,Brad Feld,bfeld,2020-01-31T17:52:59.000Z,Fri Jan 31 17:52:59 +0000 2020,7,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/31crDel ,0,2,photo,https://pbs.twimg.com/media/EPoLwYWXUAA4g_E.jpg,,,
1.22E+18,Feld Thoughts:  Learning Spanish and Liking Horses https://t.co/WTEHjMIwQ2,Brad Feld,bfeld,2020-01-31T16:48:05.000Z,Fri Jan 31 16:48:05 +0000 2020,10,0,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/aXL7pU ,0,0,,,,,
1.22E+18,"RT @BabsonEship : Next Thursday, February 6, we will welcome venture capitalist, entrepreneur, and author Brad Feld (@bfeld) to campus for a fireside chat. Don't miss this opportunity to hear from Brad! Register now » https://t.co/zqEKJurbhQ https://t.co/mIs7VTC8Eb",Brad Feld,bfeld,2020-01-31T03:58:14.000Z,Fri Jan 31 03:58:14 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://blankbradfeld.eventbrite.com/ ,0,1,photo,https://pbs.twimg.com/media/EPi7xkOXsAEnC7X.jpg,,,
1.22E+18,Nate Schmidt Joins Techstars Alabama EnergyTech Accelerator as Managing Director - https://t.co/WpEYaSmPWB @techstars https://t.co/OwEGQmqsWZ,Brad Feld,bfeld,2020-01-31T00:34:02.000Z,Fri Jan 31 00:34:02 +0000 2020,11,4,ro,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/38QvVL6 ,0,1,photo,https://pbs.twimg.com/media/EPkd9VgX4AAi_p8.jpg,,,
1.22E+18,Feld Thoughts:  Massachusetts Global Entrepreneur In Residence Five Year Results https://t.co/5XZKgidN78,Brad Feld,bfeld,2020-01-30T13:05:41.000Z,Thu Jan 30 13:05:41 +0000 2020,8,4,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/cdNLJn ,0,0,,,,,
1.22E+18,Distilled Moments: Poems By Dave Jilk - Feld Thoughts https://t.co/tlpa6iRnlU https://t.co/TTULwYzpq4,Brad Feld,bfeld,2020-01-29T18:12:35.000Z,Wed Jan 29 18:12:35 +0000 2020,9,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/37DNUUW ,0,0,photo,https://pbs.twimg.com/media/EPd9DpAWsAA1Mr1.jpg,,,
1.22E+18,Brad Feld - Life of a Venture Capitalist - Ep. 32 - Creative Return https://t.co/tl1TZXwd94 https://t.co/YsAD3feHYU,Brad Feld,bfeld,2020-01-29T16:14:08.000Z,Wed Jan 29 16:14:08 +0000 2020,4,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/3b22GXM ,0,0,photo,https://pbs.twimg.com/media/EPdh8wCW4AckMgn.jpg,,,
1.22E+18,RT @jonfeld : #girldad https://t.co/h3KDnTFIxa,Brad Feld,bfeld,2020-01-29T16:13:13.000Z,Wed Jan 29 16:13:13 +0000 2020,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/EPbChxDXsAAC8_C.jpg,,,
1.22E+18,"Interesting company focused on ""later life"" and mental health issues — ZINC https://t.co/nQmWdktkto https://t.co/6SPgWsGZkY",Brad Feld,bfeld,2020-01-29T14:31:54.000Z,Wed Jan 29 14:31:54 +0000 2020,13,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/3aMlKsV ,0,0,photo,https://pbs.twimg.com/media/EPdKjXLW4AA5hP_.jpg,,,
1.22E+18,Feld Thoughts:  The Anthropocene Reviewed Podcast https://t.co/9OhK40tj3U,Brad Feld,bfeld,2020-01-28T16:32:06.000Z,Tue Jan 28 16:32:06 +0000 2020,4,1,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/eDwwuW ,0,0,,,,,
1.22E+18,RT @rnewal : Absolutely over the moon to finally announce the class of @techstars Bangalore 2020!! @bfeld @davidcohen @dbrown https://t.co/32R3SYm3Nb,Brad Feld,bfeld,2020-01-27T14:21:04.000Z,Mon Jan 27 14:21:04 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.techstars.com/content/accelerators/techstars-bangalore-announces-2020-class/ ,0,4,,,,,
1.22E+18,"Feld Thoughts:  What’s New In Venture Deals, 4th Edition https://t.co/eSlHgjJwpt",Brad Feld,bfeld,2020-01-27T12:54:08.000Z,Mon Jan 27 12:54:08 +0000 2020,70,16,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/x4ak3Y ,0,0,,,,,
1.22E+18,"Can I Start a Company on a Visa? Of Course You Can, at Least in Boston. | VDC https://t.co/PNcXLHDyqX https://t.co/lFRIKYITQi",Brad Feld,bfeld,2020-01-24T22:02:29.000Z,Fri Jan 24 22:02:29 +0000 2020,21,8,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2NWs47i ,0,0,photo,https://pbs.twimg.com/media/EPFBu4PW4AEKFe4.jpg,,,
1.22E+18,"RIP @claychristensen - Your writing, thinking, and leadership inspired me a lot. https://t.co/bS4xyUerMi",Brad Feld,bfeld,2020-01-24T19:34:38.000Z,Fri Jan 24 19:34:38 +0000 2020,231,43,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.deseret.com/faith/2020/1/24/21079323/clayton-christensen-harvard-disruptive-innovation-lds-mormon ,0,1,,,,,
1.22E+18,Feld Thoughts:  The Montana Future In A Dream https://t.co/fEp7mZ4BVY,Brad Feld,bfeld,2020-01-24T12:41:52.000Z,Fri Jan 24 12:41:52 +0000 2020,17,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/BM8JPz ,0,0,,,,,
1.22E+18,"RT @JeremyShure : Heads up y'all -- free Kindle giveaway for the first novel of one of my favorite authors, @eliotpeper 

Don't miss out on this one, and the trilogy is awesome.

""Insanely cool... a gripping roller coaster ride through the world of tech entrepreneurship"" - @bfeld https://t.co/D5Ecn328vA",Brad Feld,bfeld,2020-01-23T20:50:35.000Z,Thu Jan 23 20:50:35 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://twitter.com/eliotpeper/status/1220404659275190272 ,0,2,,,,,
1.22E+18,RT @BabsonEship : Join us on February 6 for our fireside chat with Brad Feld (@bfeld) and hear his insights and lessons learned from over 30 years of experience as an #entrepreneur and early stage investor. Register » https://t.co/N8KudGKqh1,Brad Feld,bfeld,2020-01-23T20:50:28.000Z,Thu Jan 23 20:50:28 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://blankbradfeld.eventbrite.com/ ,1,1,,,,,
1.22E+18,Feld Thoughts:  Freestyle’s Leadership on Mental Health https://t.co/lNlkYRPM6o,Brad Feld,bfeld,2020-01-23T17:39:42.000Z,Thu Jan 23 17:39:42 +0000 2020,45,15,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/hLQKvn ,0,0,,,,,
1.22E+18,For the Love of Founders and their mental health https://t.co/61Xi6FiqJB by @joshfelser https://t.co/CNHApKlcnj,Brad Feld,bfeld,2020-01-22T17:08:32.000Z,Wed Jan 22 17:08:32 +0000 2020,30,12,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/30IClZO ,0,1,photo,https://pbs.twimg.com/media/EO5rRcyW4AAYbC2.jpg,,,
1.22E+18,@grahamfurlong @IanHathaway April-ish.,Brad Feld,bfeld,2020-01-22T14:57:13.000Z,Wed Jan 22 14:57:13 +0000 2020,3,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1.22E+18,Feld Thoughts:  Lessons from the First 20 Episodes of the #GiveFirst Podcast https://t.co/0PpBfOHISn,Brad Feld,bfeld,2020-01-22T12:48:14.000Z,Wed Jan 22 12:48:14 +0000 2020,14,7,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/yHxMfu ,1,0,,,,,
1.22E+18,Fun podcast recording of my Accelerate Alaska talk on The Boulder Thesis For Alaska - https://t.co/LrH1KW3eV5 - thx @rossfinepoint for making it happen. https://t.co/bY6ofmaFcr,Brad Feld,bfeld,2020-01-22T00:27:38.000Z,Wed Jan 22 00:27:38 +0000 2020,3,0,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2RCdD9n ,0,1,photo,https://pbs.twimg.com/media/EO2GLzBX0AUu4x7.jpg,,,
1.22E+18,"RT @eliotpeper : The rumors are true: I have a new novel in editorial.

Reviewers/podcasters/media/etc., DM me if you want to read an advance copy.

https://t.co/1P04dRplpH https://t.co/J7yxdxZ1ME https://t.co/Kd39TUth4f",Brad Feld,bfeld,2020-01-22T00:06:01.000Z,Wed Jan 22 00:06:01 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://feld.com/archives/2020/01/my-january-holiday-vacation.html https://twitter.com/tejdhawan/status/1219303197480759297 ,0,0,photo,https://pbs.twimg.com/media/EO1gT54U4AAD98c.jpg,,,
1.22E+18,RT @techstars : 20 and counting. @davidcohen and @bfeld reflect on the past 20 #GiveFirst episodes &amp; share a few upcoming announcements: https://t.co/ewOW5Hv5Wh https://t.co/q0jlEP8zgr,Brad Feld,bfeld,2020-01-21T20:04:21.000Z,Tue Jan 21 20:04:21 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://tsta.rs/MlTn50y17Ib ,1,2,photo,https://pbs.twimg.com/media/EO1DOugXkAEBvG5.jpg,,,
1.22E+18,"Then, All at Once by @IanHathaway https://t.co/W55urRmt3b https://t.co/QIFp80acWQ",Brad Feld,bfeld,2020-01-21T16:43:31.000Z,Tue Jan 21 16:43:31 +0000 2020,16,5,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/3ap1s8u ,0,1,photo,https://pbs.twimg.com/media/EO0b9T-WkAELvg7.png,,,
1.22E+18,Feld Thoughts:  Cynicism in Silicon Valley https://t.co/ld5NDdXF3a,Brad Feld,bfeld,2020-01-21T13:16:05.000Z,Tue Jan 21 13:16:05 +0000 2020,22,4,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/5L5fp1 ,0,0,,,,,
1.22E+18,Feld Thoughts:  My January Holiday Vacation Reading https://t.co/NRW4FdD3T1,Brad Feld,bfeld,2020-01-20T12:21:21.000Z,Mon Jan 20 12:21:21 +0000 2020,12,0,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/1h4JS7 ,0,0,,,,,
1.22E+18,Women Now Make Up the Majority of the U.S. Labor Force https://t.co/Z1dqMFKeCd,Brad Feld,bfeld,2020-01-11T17:51:00.000Z,Sat Jan 11 17:51:00 +0000 2020,16,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2TbfeFH ,0,0,,,,,
1.22E+18,21 Quotes That (If Applied) Change You Into a Better Person – https://t.co/HcjWTmGcfN https://t.co/isx3mSd7N8 by @RyanHoliday https://t.co/eoFiUD98jN,Brad Feld,bfeld,2020-01-11T15:11:02.000Z,Sat Jan 11 15:11:02 +0000 2020,63,16,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,http://RyanHoliday.net https://buff.ly/39QTu7N ,0,1,photo,https://pbs.twimg.com/media/EOAm482WsAEKGrT.jpg,,,
1.22E+18,I so wanted to do 2019 tasks in 2019 ... Missed by 8. https://t.co/gs8XxU380s,Brad Feld,bfeld,2020-01-11T14:25:21.000Z,Sat Jan 11 14:25:21 +0000 2020,14,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EOAcaJMUcAouJmN.jpg,,,
1.22E+18,Playing Rush at the office in memory of ... https://t.co/YAhZbJgEux,Brad Feld,bfeld,2020-01-10T22:31:28.000Z,Fri Jan 10 22:31:28 +0000 2020,45,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/rushtheband/status/1215751793247969281 ,0,0,,,,,
1.22E+18,"RT @schlaf : I recently met with a founder of a ‘remote’ co.

He was in Boston ‘on boarding’ a new employee. For every new hire, he and his co-founders get on a plane and spend a week with them. They learned this from @zapier.

What other tactics are people using to build remote companies?",Brad Feld,bfeld,2020-01-10T22:28:05.000Z,Fri Jan 10 22:28:05 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,1,,,,,
1.22E+18,"RT @chooseboundless : How easy will it be for Prince Harry to gain US citizenship? According to The Guardian, he has several immigration options: https://t.co/UNMdj79lkP",Brad Feld,bfeld,2020-01-10T22:27:43.000Z,Fri Jan 10 22:27:43 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://bit.ly/2QFLCOU ,0,0,,,,,
1.22E+18,Live ecommerce social shopping. Absolutely brilliant example happening right now by @betabrand at https://t.co/jMn5eh1587,Brad Feld,bfeld,2020-01-10T18:14:13.000Z,Fri Jan 10 18:14:13 +0000 2020,3,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.betabrand.com/friday-special ,0,1,,,,,
1.22E+18,A brilliant move by @avc to shift discussions from Disqus to Twitter. I expect I'll do the same with Feld Thoughts ...,Brad Feld,bfeld,2020-01-10T16:59:03.000Z,Fri Jan 10 16:59:03 +0000 2020,27,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,0,1,,,,,
1.22E+18,How Companies Should Prepare Their Forecasts https://t.co/wRfXcKKXC4 https://t.co/TUnhyvxGdd,Brad Feld,bfeld,2020-01-09T17:51:01.000Z,Thu Jan 09 17:51:01 +0000 2020,8,4,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2DaqOYD ,0,0,photo,https://pbs.twimg.com/media/EN24VDjWoAgV-hj.jpg,,,
1.22E+18,Feld Thoughts:  Present From The Head Of The Table https://t.co/RPGWbvuzzm,Brad Feld,bfeld,2020-01-09T16:03:05.000Z,Thu Jan 09 16:03:05 +0000 2020,11,4,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/rsFACd ,0,0,,,,,
1.22E+18,"Interview with The Proof - Brad Feld, Managing Director at Foundry Group, on Giving First and Venture Deals - https://t.co/OQJ92fNF8Q @bfeld https://t.co/LdYNaYnupN",Brad Feld,bfeld,2020-01-09T15:11:02.000Z,Thu Jan 09 15:11:02 +0000 2020,8,3,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2FtUCR0 ,0,1,photo,https://pbs.twimg.com/media/EN2TtiJXkAIPBb1.jpg,,,
1.22E+18,Advice for authors https://t.co/sLmq3O36yr by @eliotpeper,Brad Feld,bfeld,2020-01-09T00:54:01.000Z,Thu Jan 09 00:54:01 +0000 2020,25,5,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2ujegNe ,0,1,,,,,
1.22E+18,“You Can Only Yell at Me for One Thing at a Time: Rules for Couple” https://t.co/WGa1ImqSGJ https://t.co/SZEGVcYoYY,Brad Feld,bfeld,2020-01-08T23:54:26.000Z,Wed Jan 08 23:54:26 +0000 2020,2,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/39U7VYI ,0,0,photo,https://pbs.twimg.com/media/ENzB6FuWAAINWCG.jpg,https://pbs.twimg.com/media/ENzB6hZWsAAiEo3.jpg,,
1.22E+18,RT @SeanWise : Congrats to my co author @bfeld #givefirst and for the record we are still also well reviewed in English. https://t.co/2jOBAIQ0UL https://t.co/CX96Y1ck20,Brad Feld,bfeld,2020-01-08T19:55:02.000Z,Wed Jan 08 19:55:02 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://www.amazon.com/Startup-Opportunities-Know-When-Quit/dp/1119378184 ,1,1,photo,https://pbs.twimg.com/media/ENx3jnOXkAAsgEA.jpg,,,
1.21E+18,Feld Thoughts:  Building the Helium Mesh Network in the Mid-Atlantic https://t.co/B4sgLb7CAs,Brad Feld,bfeld,2020-01-08T18:16:05.000Z,Wed Jan 08 18:16:05 +0000 2020,16,7,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/1PHeqh ,0,0,,,,,
1.21E+18,Techstars Partners with Pivotal Ventures to Bring New Thinking and Innovative Ideas to Care for the Aging Population - Techstars https://t.co/CfBorDb9iw https://t.co/2BpMeCTF3O,Brad Feld,bfeld,2020-01-07T17:51:03.000Z,Tue Jan 07 17:51:03 +0000 2020,20,6,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2QutXtC ,0,0,photo,https://pbs.twimg.com/media/ENslJ60WsAEvlbr.jpg,,,
1.21E+18,Feld Thoughts:  Frog in a Blender https://t.co/z8HRiEWYdx,Brad Feld,bfeld,2020-01-07T17:46:09.000Z,Tue Jan 07 17:46:09 +0000 2020,6,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/zPpqhW ,0,0,,,,,
1.21E+18,The Myth of the Young Startup Founder - Center for American Entrepreneurship https://t.co/ytiOrqOo0W by @IanHathaway https://t.co/EoBBxGmpxk,Brad Feld,bfeld,2020-01-07T15:11:02.000Z,Tue Jan 07 15:11:02 +0000 2020,347,182,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2s6dX7K ,0,1,photo,https://pbs.twimg.com/media/ENsAiA0VAAYk8Y_.jpg,,,
1.21E+18,Investor's Naked Selfies Ignite #MeToo Moment: Female Founder Fights Back https://t.co/cm88DdRA3S,Brad Feld,bfeld,2020-01-07T14:04:48.000Z,Tue Jan 07 14:04:48 +0000 2020,81,18,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/35w5VCL ,1,0,,,,,
1.21E+18,Feld Thoughts:  All Startups Should Consider Expanding In Multiple Geographies https://t.co/kuwKSRTDkk,Brad Feld,bfeld,2020-01-06T13:40:05.000Z,Mon Jan 06 13:40:05 +0000 2020,40,15,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/bsGWPe ,0,0,,,,,
1.21E+18,A timeline of Silicon Valley https://t.co/Ntg7f1ldZM https://t.co/DzJjJzq4aN,Brad Feld,bfeld,2020-01-05T19:02:02.000Z,Sun Jan 05 19:02:02 +0000 2020,43,18,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2FjaqGa ,0,0,photo,https://pbs.twimg.com/media/ENiiON_XkAIOWHK.jpg,,,
1.21E+18,Feld Thoughts:  The Future Of Work Is Distributed https://t.co/Ok7ShXNuOX,Brad Feld,bfeld,2020-01-03T16:54:50.000Z,Fri Jan 03 16:54:50 +0000 2020,35,8,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/z7m4rB ,0,0,,,,,
1.21E+18,"New Year, New You! The boom in executive coaching https://t.co/L7CIGgnfGy https://t.co/bBfLx9BIXS",Brad Feld,bfeld,2020-01-02T19:02:02.000Z,Thu Jan 02 19:02:02 +0000 2020,26,6,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2ubZXKl ,0,0,photo,https://pbs.twimg.com/media/ENTFdEnXUAEV0or.jpg,,,
1.21E+18,Feld Thoughts:  Starmazon or Amabucks https://t.co/ORDD2W4Het,Brad Feld,bfeld,2020-01-02T18:06:08.000Z,Thu Jan 02 18:06:08 +0000 2020,12,4,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/aLpT8R ,0,0,,,,,
1.21E+18,A helpful perspective on the passage of time - It's 2020 and you're in the future https://t.co/atZAfzebZ6 https://t.co/BivEr5esTZ,Brad Feld,bfeld,2020-01-02T17:51:01.000Z,Thu Jan 02 17:51:01 +0000 2020,21,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2tpEwVu ,0,0,photo,https://pbs.twimg.com/media/ENS1MzZWoAEy6Af.png,,,
